Genome	Num bases covered	Frac bases covered	Frac bases covered over unambig	Average coverage/depth	Average coverage/depth over unambig
lassa, genome 180 (rc)	10592	0.997645285862	1.0	4.71884713196	4.72998489426
lassa, genome 181	10696	1.0	1.0	1.47718773373	1.47718773373
lassa, genome 181 (rc)	10696	1.0	1.0	1.47718773373	1.47718773373
lassa, genome 182	10657	1.0	1.0	3.44374589472	3.44374589472
lassa, genome 182 (rc)	10657	1.0	1.0	3.44374589472	3.44374589472
lassa, genome 183	10603	0.994186591655	1.0	2.4003750586	2.41441101575
lassa, genome 183 (rc)	10603	0.994186591655	1.0	2.4003750586	2.41441101575
lassa, genome 184	10667	1.0	1.0	3.87175400769	3.87175400769
lassa, genome 184 (rc)	10667	1.0	1.0	3.87175400769	3.87175400769
lassa, genome 185	10681	1.0	1.0	2.93043722498	2.93043722498
lassa, genome 185 (rc)	10681	1.0	1.0	2.93043722498	2.93043722498
lassa, genome 186	10662	1.0	1.0	3.74226223973	3.74226223973
lassa, genome 186 (rc)	10662	1.0	1.0	3.74226223973	3.74226223973
lassa, genome 187	3389	1.0	1.0	4.10150486869	4.10150486869
lassa, genome 187 (rc)	3389	1.0	1.0	4.10150486869	4.10150486869
lassa, genome 188	10669	1.0	1.0	3.67419626957	3.67419626957
lassa, genome 188 (rc)	10669	1.0	1.0	3.67419626957	3.67419626957
lassa, genome 189	10665	1.0	1.0	4.15377402719	4.15377402719
lassa, genome 189 (rc)	10665	1.0	1.0	4.15377402719	4.15377402719
lassa, genome 190	10658	1.0	1.0	3.93131919685	3.93131919685
lassa, genome 190 (rc)	10658	1.0	1.0	3.93131919685	3.93131919685
lassa, genome 191	10600	0.997083999624	1.0	3.81901984762	3.83018867925
lassa, genome 191 (rc)	10600	0.997083999624	1.0	3.81901984762	3.83018867925
lassa, genome 192	10652	1.0	1.0	1.82125422456	1.82125422456
lassa, genome 192 (rc)	10652	1.0	1.0	1.82125422456	1.82125422456
lassa, genome 193	10659	0.998969072165	1.0	3.16776007498	3.17102917722
lassa, genome 193 (rc)	10659	0.998969072165	1.0	3.16776007498	3.17102917722
lassa, genome 194	10655	1.0	1.0	3.85734396997	3.85734396997
lassa, genome 194 (rc)	10655	1.0	1.0	3.85734396997	3.85734396997
lassa, genome 195	10678	1.0	1.0	3.53998876194	3.53998876194
lassa, genome 195 (rc)	10678	1.0	1.0	3.53998876194	3.53998876194
lassa, genome 196	10678	1.0	1.0	4.10189174003	4.10189174003
lassa, genome 196 (rc)	10678	1.0	1.0	4.10189174003	4.10189174003
lassa, genome 197	10664	1.0	1.0	4.52925731433	4.52925731433
lassa, genome 197 (rc)	10664	1.0	1.0	4.52925731433	4.52925731433
lassa, genome 198	10614	0.997462644488	1.0	2.50916267268	2.51554550594
lassa, genome 198 (rc)	10614	0.997462644488	1.0	2.50916267268	2.51554550594
lassa, genome 199	10651	1.0	1.0	3.70857196507	3.70857196507
lassa, genome 199 (rc)	10651	1.0	1.0	3.70857196507	3.70857196507
lassa, genome 200	10670	1.0	1.0	3.30834114339	3.30834114339
lassa, genome 200 (rc)	10670	1.0	1.0	3.30834114339	3.30834114339
lassa, genome 201	10666	1.0	1.0	4.25651603225	4.25651603225
lassa, genome 201 (rc)	10666	1.0	1.0	4.25651603225	4.25651603225
lassa, genome 202	10662	1.0	1.0	4.80210091915	4.80210091915
lassa, genome 202 (rc)	10662	1.0	1.0	4.80210091915	4.80210091915
lassa, genome 203	10583	0.99557855127	1.00028355388	2.47412982126	2.48582230624
lassa, genome 203 (rc)	10583	0.99557855127	1.00028355388	2.47412982126	2.48582230624
lassa, genome 204	10685	1.0	1.0	3.32241459991	3.32241459991
lassa, genome 204 (rc)	10685	1.0	1.0	3.32241459991	3.32241459991
lassa, genome 205	10621	0.996248006754	1.00009416196	2.55135540756	2.56120527307
lassa, genome 205 (rc)	10621	0.996248006754	1.00009416196	2.55135540756	2.56120527307
lassa, genome 206	10588	0.993991738641	1.00066156318	2.46901990237	2.48558737359
lassa, genome 206 (rc)	10588	0.993991738641	1.00066156318	2.46901990237	2.48558737359
lassa, genome 207	3389	1.0	1.0	3.62938920035	3.62938920035
lassa, genome 207 (rc)	3389	1.0	1.0	3.62938920035	3.62938920035
lassa, genome 208	3281	1.0	1.0	4.48034135934	4.48034135934
lassa, genome 208 (rc)	3281	1.0	1.0	4.48034135934	4.48034135934
lassa, genome 209	10700	1.0	1.0	1.00934579439	1.00934579439
lassa, genome 209 (rc)	10700	1.0	1.0	1.00934579439	1.00934579439
lassa, genome 210	10479	0.995629453682	1.0	1.79572446556	1.80360721443
lassa, genome 210 (rc)	10479	0.995629453682	1.0	1.79572446556	1.80360721443
lassa, genome 211	10688	1.0	1.0	3.62088323353	3.62088323353
lassa, genome 211 (rc)	10688	1.0	1.0	3.62088323353	3.62088323353
lassa, genome 212	3376	1.0	1.0	3.61374407583	3.61374407583
lassa, genome 212 (rc)	3376	1.0	1.0	3.61374407583	3.61374407583
lassa, genome 213	10619	0.995313525166	1.0	2.32449151748	2.33543648178
lassa, genome 213 (rc)	10619	0.995313525166	1.0	2.32449151748	2.33543648178
lassa, genome 214	10641	0.997936790772	1.0	2.61652443027	2.62193402876
lassa, genome 214 (rc)	10641	0.997936790772	1.0	2.61652443027	2.62193402876
lassa, genome 215	10654	1.0	1.0	4.11113196921	4.11113196921
lassa, genome 215 (rc)	10654	1.0	1.0	4.11113196921	4.11113196921
lassa, genome 216	10642	0.997188905547	1.0	2.22076461769	2.2270249953
lassa, genome 216 (rc)	10642	0.997188905547	1.0	2.22076461769	2.2270249953
lassa, genome 217	10683	1.0	1.0	2.11551062436	2.11551062436
lassa, genome 217 (rc)	10683	1.0	1.0	2.11551062436	2.11551062436
lassa, genome 218	10585	0.993057510085	1.00018898233	3.35866403978	3.38278370972
lassa, genome 218 (rc)	10585	0.993057510085	1.00018898233	3.35866403978	3.38278370972
lassa, genome 219	10824	1.0	1.00009239582	1.00702143385	1.00711447843
lassa, genome 219 (rc)	10824	1.0	1.00009239582	1.00702143385	1.00711447843
lassa, genome 220	10649	1.0	1.0	3.28669358625	3.28669358625
lassa, genome 220 (rc)	10649	1.0	1.0	3.28669358625	3.28669358625
lassa, genome 221	10662	1.0	1.0	3.73288313637	3.73288313637
lassa, genome 221 (rc)	10662	1.0	1.0	3.73288313637	3.73288313637
